response_id,student_id,assessment_id,question_id,student_answer,is_correct,error_type,created_at
R001229,Student_012,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R001230,Student_012,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R001231,Student_012,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R001232,Student_012,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R001233,Student_012,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R001234,Student_012,ASM002,Q0015,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R001235,Student_012,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R001236,Student_012,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R001237,Student_012,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R001238,Student_012,ASM002,Q0026,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R001239,Student_012,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R001240,Student_012,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R001241,Student_013,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R001242,Student_013,ASM002,Q0079,incorrect_formula_selection,False,formula_selection,2025-08-26T00:00:00
R001243,Student_013,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R001244,Student_013,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R001245,Student_013,ASM002,Q0067,incorrect_conceptual,False,conceptual,2025-08-26T00:00:00
R001246,Student_013,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R001247,Student_013,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R001248,Student_013,ASM002,Q0030,varies,True,,2025-08-26T00:00:00
R001249,Student_013,ASM002,Q0129,incorrect_unit_conversion,False,unit_conversion,2025-08-26T00:00:00
R001250,Student_013,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R001251,Student_013,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R001252,Student_013,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R001253,Student_013,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R001254,Student_013,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R001255,Student_013,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R001256,Student_013,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R001257,Student_013,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R001258,Student_013,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R001259,Student_013,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R001260,Student_013,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R001261,Student_014,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R001262,Student_014,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R001263,Student_014,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R001264,Student_014,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R001265,Student_014,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R001266,Student_014,ASM002,Q0003,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001267,Student_014,ASM002,Q0139,incorrect_conceptual,False,conceptual,2025-08-26T00:00:00
R001268,Student_014,ASM002,Q0030,varies,True,,2025-08-26T00:00:00
R001269,Student_014,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R001270,Student_014,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R001271,Student_014,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R001272,Student_014,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R001273,Student_014,ASM002,Q0013,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R001274,Student_014,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R001275,Student_014,ASM002,Q0158,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R001276,Student_014,ASM002,Q0004,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001277,Student_014,ASM002,Q0007,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001278,Student_014,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R001279,Student_014,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R001280,Student_014,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R001281,Student_015,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R001282,Student_015,ASM002,Q0079,incorrect_conceptual,False,conceptual,2025-08-26T00:00:00
R001283,Student_015,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R001284,Student_015,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R001285,Student_015,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R001286,Student_015,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R001287,Student_015,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R001288,Student_015,ASM002,Q0030,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R001289,Student_015,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R001290,Student_015,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R001291,Student_015,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R001292,Student_015,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R001293,Student_015,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R001294,Student_015,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R001295,Student_015,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R001296,Student_015,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R001297,Student_015,ASM002,Q0007,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R001298,Student_015,ASM002,Q0026,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R001299,Student_015,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R001300,Student_015,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R001301,Student_016,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R001302,Student_016,ASM002,Q0079,incorrect_conceptual,False,conceptual,2025-08-26T00:00:00
R001303,Student_016,ASM002,Q0036,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R001304,Student_016,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R001305,Student_016,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R001306,Student_016,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R001307,Student_016,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R001308,Student_016,ASM002,Q0030,incorrect_careless,False,careless,2025-08-26T00:00:00
R001309,Student_016,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R001310,Student_016,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R001311,Student_016,ASM002,Q0046,incorrect_conceptual,False,conceptual,2025-08-26T00:00:00
R001312,Student_016,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R001313,Student_016,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R001314,Student_016,ASM002,Q0015,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R001315,Student_016,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R001316,Student_016,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R001317,Student_016,ASM002,Q0007,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001318,Student_016,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R001319,Student_016,ASM002,Q0177,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R001320,Student_016,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R001321,Student_017,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R001322,Student_017,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R001323,Student_017,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R001324,Student_017,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R001325,Student_017,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R001326,Student_017,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R001327,Student_017,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R001328,Student_017,ASM002,Q0030,varies,True,,2025-08-26T00:00:00
R001329,Student_017,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R001330,Student_017,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R001331,Student_017,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R001332,Student_017,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R001333,Student_017,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R001334,Student_017,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R001335,Student_017,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R001336,Student_017,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R001337,Student_017,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R001338,Student_017,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R001339,Student_017,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R001340,Student_017,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R001341,Student_018,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R001342,Student_018,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R001343,Student_018,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R001344,Student_018,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R001345,Student_018,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R001346,Student_018,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R001347,Student_018,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R001348,Student_018,ASM002,Q0030,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001349,Student_018,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R001350,Student_018,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R001351,Student_018,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R001352,Student_018,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R001353,Student_018,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R001354,Student_018,ASM002,Q0015,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001355,Student_018,ASM002,Q0158,incorrect_unit_conversion,False,unit_conversion,2025-08-26T00:00:00
R001356,Student_018,ASM002,Q0004,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001357,Student_018,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R001358,Student_018,ASM002,Q0026,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001359,Student_018,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R001360,Student_018,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R001361,Student_019,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R001362,Student_019,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R001363,Student_019,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R001364,Student_019,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R001365,Student_019,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R001366,Student_019,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R001367,Student_019,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R001368,Student_019,ASM002,Q0030,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001369,Student_019,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R001370,Student_019,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R001371,Student_019,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R001372,Student_019,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R001373,Student_019,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R001374,Student_019,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R001375,Student_019,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R001376,Student_019,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R001377,Student_019,ASM002,Q0007,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R001378,Student_019,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R001379,Student_019,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R001380,Student_019,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R001381,Student_020,ASM002,Q0024,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001382,Student_020,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R001383,Student_020,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R001384,Student_020,ASM002,Q0011,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R001385,Student_020,ASM002,Q0067,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R001386,Student_020,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R001387,Student_020,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R001388,Student_020,ASM002,Q0030,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001389,Student_020,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R001390,Student_020,ASM002,Q0086,incorrect_formula_selection,False,formula_selection,2025-08-26T00:00:00
R001391,Student_020,ASM002,Q0046,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R001392,Student_020,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R001393,Student_020,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R001394,Student_020,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R001395,Student_020,ASM002,Q0158,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R001396,Student_020,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R001397,Student_020,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R001398,Student_020,ASM002,Q0026,incorrect_careless,False,careless,2025-08-26T00:00:00
R001399,Student_020,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R001400,Student_020,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R001401,Student_021,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R001402,Student_021,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R001403,Student_021,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R001404,Student_021,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R001405,Student_021,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R001406,Student_021,ASM002,Q0003,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001407,Student_021,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R001408,Student_021,ASM002,Q0030,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001409,Student_021,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R001410,Student_021,ASM002,Q0086,incorrect_formula_selection,False,formula_selection,2025-08-26T00:00:00
R001411,Student_021,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R001412,Student_021,ASM002,Q0080,incorrect_conceptual,False,conceptual,2025-08-26T00:00:00
R001413,Student_021,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R001414,Student_021,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R001415,Student_021,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R001416,Student_021,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R001417,Student_021,ASM002,Q0007,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001418,Student_021,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R001419,Student_021,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R001420,Student_021,ASM002,Q0065,incorrect_decimal_placement,False,decimal_placement,2025-08-26T00:00:00
R001421,Student_022,ASM002,Q0024,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001422,Student_022,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R001423,Student_022,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R001424,Student_022,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R001425,Student_022,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R001426,Student_022,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R001427,Student_022,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R001428,Student_022,ASM002,Q0030,varies,True,,2025-08-26T00:00:00
R001429,Student_022,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R001430,Student_022,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R001431,Student_022,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R001432,Student_022,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R001433,Student_022,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R001434,Student_022,ASM002,Q0015,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R001435,Student_022,ASM002,Q0158,incorrect_careless,False,careless,2025-08-26T00:00:00
R001436,Student_022,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R001437,Student_022,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R001438,Student_022,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R001439,Student_022,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R001440,Student_022,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R001441,Student_023,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R001442,Student_023,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R001443,Student_023,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R001444,Student_023,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R001445,Student_023,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R001446,Student_023,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R001447,Student_023,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R001448,Student_023,ASM002,Q0030,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001449,Student_023,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R001450,Student_023,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R001451,Student_023,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R001452,Student_023,ASM002,Q0080,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R001453,Student_023,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R001454,Student_023,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R001455,Student_023,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R001456,Student_023,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R001457,Student_023,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R001458,Student_023,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R001459,Student_023,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R001460,Student_023,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R001461,Student_024,ASM002,Q0024,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R001462,Student_024,ASM002,Q0079,incorrect_careless,False,careless,2025-08-26T00:00:00
R001463,Student_024,ASM002,Q0036,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001464,Student_024,ASM002,Q0011,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R001465,Student_024,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R001466,Student_024,ASM002,Q0003,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R001467,Student_024,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R001468,Student_024,ASM002,Q0030,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R001469,Student_024,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R001470,Student_024,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R001471,Student_024,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R001472,Student_024,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R001473,Student_024,ASM002,Q0013,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R001474,Student_024,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R001475,Student_024,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R001476,Student_024,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R001477,Student_024,ASM002,Q0007,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R001478,Student_024,ASM002,Q0026,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R001479,Student_024,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R001480,Student_024,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R001481,Student_025,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R001482,Student_025,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R001483,Student_025,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R001484,Student_025,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R001485,Student_025,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R001486,Student_025,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R001487,Student_025,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R001488,Student_025,ASM002,Q0030,varies,True,,2025-08-26T00:00:00
R001489,Student_025,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R001490,Student_025,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R001491,Student_025,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R001492,Student_025,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R001493,Student_025,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R001494,Student_025,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R001495,Student_025,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R001496,Student_025,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R001497,Student_025,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R001498,Student_025,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R001499,Student_025,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R001500,Student_025,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R001501,Student_026,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
